BATCH,COMPANY,TYPE,REPORT.NAME,START.TIME,END.TIME,ELAPSED.TIME
BNK/B.BLF.CATEG.SENS,LB0010001,ENQ,BLF.E.CATEG.SENS,00:38:11,00:39:51,00:01:40
BNK/B.BLF.COMPLIANCE.DAILY,LB0010001,ENQ,BLF.E.COMPLIANCE,15:35:56,15:36:13,00:00:17
BNK/B.BLF.COMPLIANCE.DAILY,LB0010001,ENQ,BLF.E.STAFF.GTLIMIT.D,15:36:13,15:36:15,00:00:02
BNK/B.BLF.DAILY.CASH.BYBRANCH,LB0010001,ENQ,BLF.E.DAILY.CASH.BYBRANCH,15:28:30,15:28:37,00:00:07
BNK/B.BLF.SUSPECT.CUST.DETAILED,LB0010001,ENQ,BLF.E.SUSPECT.CUST.DET,15:29:11,15:41:37,00:12:26
BNK/BLF.ACC.SPECIAL.RATE,LB0010001,ENQ,BLF.ACC.SPECIAL.RATE,00:39:05,00:49:07,00:10:02
BNK/BLF.CUSTOMER.EXCEED.LIMIT,LB0010001,ENQ,BLF.CUSTOMER.EXCEED.LIMIT,15:29:23,15:30:00,00:00:37
BNK/BLF.DAILY.PROTOCOL,LB0010001,ENQ,BLF.DAILY.PROTOCOL,01:18:22,01:18:24,00:00:02
BNK/BLF.E.ADC.DAILY.MVTS.RECOUV,LB0010001,ENQ,BLF.E.ADC.D.MVTS.RECOUV,15:29:27,15:32:09,00:02:42
BNK/BLF.E.AUDIT.STAFF.MVTS,LB0010001,ENQ,BLF.E.AUDIT.STAFF.MVTS,15:29:28,15:53:54,00:24:26
BNK/BLF.E.BLF.CORP.MVJRX,LB0010001,ENQ,BLF.E.BLF.CORP.MVJRX,15:29:29,15:40:29,00:11:00
BNK/BLF.E.CRITICAL.STAFF,LB0010001,ENQ,BLF.E.CRITICAL.STAFF,15:29:30,15:29:33,00:00:03
BNK/BLF.E.FT.BILLING.SLIPS,LB0010001,ENQ,BLF.E.FT.BILLING.SLIPS,15:29:31,15:29:41,00:00:10
BNK/BLF.E.INCC.STAFF,LB0010001,ENQ,BLF.E.INCC.STAFF,00:39:08,01:36:08,00:57:00
BNK/BLF.E.MAJ.PROFILS,LB0010001,ENQ,BLF.E.MAJ.PROFILS,15:29:32,15:29:34,00:00:02
BNK/BLF.E.SECRET.ACCTS,LB0010001,ENQ,BLF.E.SECRET.ACCTS,15:29:33,15:29:57,00:00:24
BNK/BLF.E.STAFF.NON.STAFF,LB0010001,ENQ,BLF.E.STAFF.NON.STAFF,15:29:34,15:31:39,00:02:05
BNK/BLF.MM.FUDICIARY.STS,LB0010001,ENQ,BLF.MM.FUDICIARY.STS,15:29:37,15:29:40,00:00:03
BNK/BLF.MM.LIMIT,LB0010001,ENQ,BLF.MM.LIMIT,15:29:40,15:29:42,00:00:02
BNK/BLF.NOFILE.PROT.CRITIC,LB0010001,ENQ,BLF.NOFILE.PROT.CRITIC,15:29:41,15:47:25,00:17:44
BNK/BLF.SOLD.BUY.CUR,LB0010001,ENQ,BLF.SOLD.BUY.CUR,15:29:42,15:30:05,00:00:23
BNK/BLF.STAFF.MVTS.MONTHLY,LB0010001,ENQ,BLF.E.STAFF.MVTS.MONTHLY,15:29:43,15:53:57,00:24:14
BNK/E.BLF.CUST.ADD.AMEND,LB0010001,ENQ,BLF.E.CUST.ADD.AMEND,00:39:09,00:39:10,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,BLF.E.OT.ISS.CLIENT.LDAY,16:57:05,16:57:07,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,FR.HEDGE.REVAL,16:57:05,16:57:06,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,FX.OPTION.LAST.DEL.REPORT,16:57:05,16:57:07,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,FX.OPTION.OS.REPORT,16:57:04,16:57:07,00:00:03
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SL.DRAW.IMMINENT.MAT,16:57:04,16:57:05,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SL.DRAW.MAT.PARTICIPANT,16:57:04,16:57:05,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SL.IMMINENT.MAT.RPT,16:56:59,16:56:59,00:00:00
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SW.CCY.REVAL,16:56:59,16:57:00,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SW.NPV.DIFF.CCY.REVAL,16:57:00,16:57:01,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SW.NPV.REVAL,16:57:01,16:57:03,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.AZ.ACCOUNT.MARGIN,16:57:03,16:57:04,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.DAILY.CASH.OPR.REP,16:57:04,16:57:05,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.DAILY.CASH.REP,16:57:05,16:57:06,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DEALSLIPS,16:56:55,16:57:23,00:00:28
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DEALSLIPS.BANK,16:57:05,16:57:29,00:00:24
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DEALSLIPS.FR,16:57:05,16:57:29,00:00:24
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DS.AR,16:57:06,16:57:29,00:00:23
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DS.BANK.AR,16:57:06,16:57:28,00:00:22
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DS.BANK.FR,16:57:05,16:57:28,00:00:23
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS,16:57:06,16:57:07,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.AR,16:56:56,16:56:58,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.BANK,16:56:58,16:56:59,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.BANK.AR,16:56:59,16:57:01,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.BANK.FR,16:57:01,16:57:03,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.FR,16:57:03,16:57:04,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.LCS.BY.RSKPTY,16:57:04,16:57:27,00:00:23
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LC.ACCEPT,16:57:05,16:57:06,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LC.ACPT.DUE,16:56:57,16:57:00,00:00:03
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LC.DISCOUNT,16:57:00,16:57:01,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LC.DRAWINGS,16:57:01,16:57:07,00:00:06
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LCS.BY.BENE,16:57:05,16:57:10,00:00:05
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LCS.BY.EXPIRY,16:57:04,16:57:18,00:00:14
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LCS.BY.RSKPTY,16:57:04,16:57:19,00:00:15
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LCS.EXPIRY.DUE,16:57:04,16:57:18,00:00:14
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,MM0001,16:56:57,16:57:02,00:00:05
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,MM0002,16:57:02,16:57:05,00:00:03
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,MM0003,16:57:05,16:57:07,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,MM0004,16:57:05,16:57:09,00:00:04
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,MM0005,16:57:04,16:57:06,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,MM0006,16:57:04,16:57:06,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RTN,EOD.ACCRUALS.PRINT,16:57:04,16:57:06,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RTN,EOD.BROKER.UNCONF,16:56:56,16:56:58,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RTN,EOD.CPARTY.UNCONF,16:56:58,16:57:07,00:00:09
BNK/REPORT.PRINT.APPLICATION,LB0010001,RTN,EOD.DELIVERY.PRINT,16:57:04,16:57:06,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RTN,EOD.EXCEPTIONS.PRINT,16:57:04,16:57:06,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RTN,EOD.MATURED.DELIVERY,16:57:04,16:57:06,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,RTN,EOD.MATURITY.PRINT,16:57:05,16:57:07,00:00:02
