BATCH,COMPANY,TYPE,REPORT.NAME,START.TIME,END.TIME,ELAPSED.TIME
BNK/B.BLF.CATEG.SENS,LB0010001,ENQ,BLF.E.CATEG.SENS,22:27:40,22:29:14,00:01:34
BNK/B.BLF.COMPLIANCE.DAILY,LB0010001,ENQ,BLF.E.COMPLIANCE,19:10:06,19:10:54,00:00:48
BNK/B.BLF.COMPLIANCE.DAILY,LB0010001,ENQ,BLF.E.STAFF.GTLIMIT.D,19:10:54,19:11:00,00:00:06
BNK/B.BLF.DAILY.CASH.BYBRANCH,LB0010001,ENQ,BLF.E.DAILY.CASH.BYBRANCH,18:52:15,18:52:22,00:00:07
BNK/B.BLF.SUSPECT.CUST.DETAILED,LB0010001,ENQ,BLF.E.SUSPECT.CUST.DET,18:52:57,19:11:18,00:18:21
BNK/BLF.ACC.SPECIAL.RATE,LB0010001,ENQ,BLF.ACC.SPECIAL.RATE,22:28:34,22:36:59,00:08:25
BNK/BLF.CUSTOMER.EXCEED.LIMIT,LB0010001,ENQ,BLF.CUSTOMER.EXCEED.LIMIT,18:53:08,18:55:12,00:02:04
BNK/BLF.DAILY.PROTOCOL,LB0010001,ENQ,BLF.DAILY.PROTOCOL,23:14:03,23:14:05,00:00:02
BNK/BLF.E.ADC.DAILY.MVTS.RECOUV,LB0010001,ENQ,BLF.E.ADC.D.MVTS.RECOUV,18:53:12,18:56:53,00:03:41
BNK/BLF.E.AUDIT.STAFF.MVTS,LB0010001,ENQ,BLF.E.AUDIT.STAFF.MVTS,18:53:14,19:23:13,00:29:59
BNK/BLF.E.BLF.CORP.MVJRX,LB0010001,ENQ,BLF.E.BLF.CORP.MVJRX,18:53:15,19:08:14,00:14:59
BNK/BLF.E.CRITICAL.STAFF,LB0010001,ENQ,BLF.E.CRITICAL.STAFF,18:53:16,18:53:20,00:00:04
BNK/BLF.E.FT.BILLING.SLIPS,LB0010001,ENQ,BLF.E.FT.BILLING.SLIPS,18:53:17,18:55:49,00:02:32
BNK/BLF.E.INCC.STAFF,LB0010001,ENQ,BLF.E.INCC.STAFF,22:28:37,23:20:27,00:51:50
BNK/BLF.E.MAJ.PROFILS,LB0010001,ENQ,BLF.E.MAJ.PROFILS,18:53:18,18:53:19,00:00:01
BNK/BLF.E.SECRET.ACCTS,LB0010001,ENQ,BLF.E.SECRET.ACCTS,18:53:19,18:53:42,00:00:23
BNK/BLF.E.STAFF.NON.STAFF,LB0010001,ENQ,BLF.E.STAFF.NON.STAFF,18:53:20,18:56:24,00:03:04
BNK/BLF.MM.FUDICIARY.STS,LB0010001,ENQ,BLF.MM.FUDICIARY.STS,18:53:23,18:53:25,00:00:02
BNK/BLF.MM.LIMIT,LB0010001,ENQ,BLF.MM.LIMIT,18:53:25,18:53:27,00:00:02
BNK/BLF.NOFILE.PROT.CRITIC,LB0010001,ENQ,BLF.NOFILE.PROT.CRITIC,18:53:26,19:11:49,00:18:23
BNK/BLF.SOLD.BUY.CUR,LB0010001,ENQ,BLF.SOLD.BUY.CUR,18:53:27,18:54:45,00:01:18
BNK/BLF.STAFF.MVTS.MONTHLY,LB0010001,ENQ,BLF.E.STAFF.MVTS.MONTHLY,18:53:28,19:23:32,00:30:04
BNK/E.BLF.CUST.ADD.AMEND,LB0010001,ENQ,BLF.E.CUST.ADD.AMEND,22:28:38,22:28:39,00:00:01
BNK/PRINT.MERCH.DS,LB0010001,ENQ,BLF.E.FT.PRINT.MERCH.DS,18:18:01,18:19:26,00:01:25
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,BLF.E.OT.ISS.CLIENT.LDAY,20:05:57,20:06:03,00:00:06
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,FR.HEDGE.REVAL,20:05:58,20:05:59,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,FX.OPTION.LAST.DEL.REPORT,20:05:57,20:05:59,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,FX.OPTION.OS.REPORT,20:05:56,20:05:58,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SL.DRAW.IMMINENT.MAT,20:05:57,20:05:57,00:00:00
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SL.DRAW.MAT.PARTICIPANT,20:05:57,20:05:58,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SL.IMMINENT.MAT.RPT,20:05:49,20:05:50,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SW.CCY.REVAL,20:05:51,20:05:52,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SW.NPV.DIFF.CCY.REVAL,20:05:52,20:05:53,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,SW.NPV.REVAL,20:05:53,20:05:54,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.AZ.ACCOUNT.MARGIN,20:05:54,20:05:55,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.DAILY.CASH.OPR.REP,20:05:55,20:05:56,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.DAILY.CASH.REP,20:05:56,20:05:57,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DEALSLIPS,20:05:49,20:06:13,00:00:24
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DEALSLIPS.BANK,20:05:57,20:06:19,00:00:22
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DEALSLIPS.FR,20:05:57,20:06:18,00:00:21
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DS.AR,20:05:58,20:06:19,00:00:21
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DS.BANK.AR,20:05:58,20:06:18,00:00:20
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.DS.BANK.FR,20:05:57,20:06:18,00:00:21
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS,20:05:58,20:05:59,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.AR,20:05:50,20:05:51,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.BANK,20:05:51,20:05:53,00:00:02
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.BANK.AR,20:05:53,20:05:54,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.BANK.FR,20:05:54,20:05:55,00:00:01
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.E.LD1.PIFM.DS.FR,20:05:56,20:05:56,00:00:00
BNK/REPORT.PRINT.APPLICATION,LB0010001,ENQ,TAM.LCS.BY.RSKPTY,20:05:57,20:06:17,00:00:20
BNK/REPORT.PRINT.APPLICATION,LB0010001,RPG,LC.ACCEPT,20:05:57,20:05:59,00:00:02
